observed_at,retailer,external_id,name,price,currency,list_price,on_promotion,offer_type,in_stock
2026-08-11T09:35:52.956470+00:00,auchan,646113,"Vin rose Pierre Chanau Igp Ile De Beaute, 0.75 l",23.99,RON,,0,catalogue,1
2026-08-11T09:35:52.956673+00:00,auchan,640200,"Vin rose demisec Serve Vinul Cavalerului, Cabernet Sauvignon si Merlot, 0.75 l",29.39,RON,,0,catalogue,1
2026-08-11T09:35:52.956749+00:00,auchan,640190,"Vin rose demisec Domeniile Davidescu Sorginte Rose, 13%, 0.75 l",39.99,RON,,0,catalogue,1
2026-08-11T09:35:52.956957+00:00,auchan,574033,"Vin rose demisec Alai, alcool 13.5%, 0.75 l",24.99,RON,,0,catalogue,1
2026-08-11T09:35:52.957071+00:00,auchan,574018,"Vin rose sec Chateau Valvis, 0.75 l",57.0,RON,95.99,1,catalogue,1
2026-08-11T09:35:52.957252+00:00,auchan,574012,"Vin rose demisec Domeniile Samburesti Samburel De Olt, alcool 13.5%, 0.75 l",24.89,RON,,0,catalogue,1
2026-08-11T09:35:52.957543+00:00,auchan,574009,"Vin rose sec Domeniile Samburesti, Cabernet Sauvignon si Merlot, 0.75 l",26.99,RON,38.69,1,catalogue,1
2026-08-11T09:35:52.957647+00:00,auchan,573856,"Vin rose sec Ungheni Bridge, Merlot, alcool 14%, 0.75 l",34.99,RON,,0,catalogue,1
2026-08-11T09:35:52.957720+00:00,auchan,542929,"Vin rose demisec JP Chenet Merlot, alcool 13%, 0.75 l",28.19,RON,,0,catalogue,1
2026-08-11T09:35:52.957914+00:00,auchan,542922,"Vin rose sec JP Chenet, Cinsault, Grenache 0.75 l",28.19,RON,,0,catalogue,1
2026-08-11T09:35:52.958191+00:00,auchan,542738,Vin rose demidulce Te iubesc 0.75 l,24.19,RON,,0,catalogue,1
2026-08-11T09:35:52.958497+00:00,auchan,542725,"Vin rose sec Cramele Recas Muse Day, Merlot si Cabernet Sauvignon, 0.75 l",72.59,RON,,0,catalogue,1
2026-08-11T09:35:52.958597+00:00,auchan,542716,"Vin rose demisec Castel Huniade, Merlot, Cabernet Sauvignon, Syrah 0.187 l",9.19,RON,,0,catalogue,1
2026-08-11T09:35:52.958814+00:00,auchan,542671,"Vin ecologic rose demisec Domeniul Bogdan, 0.75 l",34.59,RON,,0,catalogue,1
2026-08-11T09:35:52.959004+00:00,auchan,542665,"Vin rose sec Gitana, Rose 0.75 l",45.79,RON,,0,catalogue,1
2026-08-11T09:35:52.959189+00:00,auchan,532983,Vin rose demisec Cotnari Domenii Busuioca de Bohotin. 0.75 l,57.99,RON,,0,catalogue,1
2026-08-11T09:35:52.959429+00:00,auchan,532862,Vin rose demidulce Doi Cocosi 1.5 l,22.49,RON,,0,catalogue,1
2026-08-11T09:35:52.959605+00:00,auchan,532776,"Vin rose demisec Sigillum Moldaviae, alcool 12%, 0.75 l",14.79,RON,18.52,1,catalogue,1
2026-08-11T09:35:52.959802+00:00,auchan,532712,"Vin rose sec Rose Verite, Cabernet Sauvignon, 0.75 l",34.89,RON,,0,catalogue,1
2026-08-11T09:35:52.959871+00:00,auchan,490458,"Vin Corcova rose 13.5% Sec 0,75",39.99,RON,,0,catalogue,1
2026-08-11T09:35:52.960055+00:00,auchan,490350,"Vin rose demidulce Ciumbrud, 12.6%, 0.25 l",7.29,RON,,0,catalogue,1
2026-08-11T09:35:52.960234+00:00,auchan,490348,"Vin rose sec Upside, 12.6% alcool, doza 0.25 l",8.59,RON,,0,catalogue,1
2026-08-11T09:35:52.960462+00:00,auchan,490343,"Vin rose demisec Ciumbrud, 12%, 0.75 l",36.19,RON,,0,catalogue,1
2026-08-11T09:35:52.960637+00:00,auchan,490342,"Vin rose demidulce Ciumbrud, alcool 12%, 0.75 l",29.79,RON,,0,catalogue,1
2026-08-11T09:35:52.960819+00:00,auchan,490322,"Vin rose Castel Mimi Cabernet Sauvignon, 13.5% alcool, 0.75 l",41.99,RON,,0,catalogue,1
2026-08-11T09:35:52.961136+00:00,auchan,490293,"Vin rose sec Viile Metamorfosis Merlot, Syrah, Pinot Noir, Cabernet Sauvignon 0.75 l",26.79,RON,,0,catalogue,1
2026-08-11T09:35:52.961430+00:00,auchan,490287,"Vin rose sec Domeniile Vinju Mare, Feteasca Neagra, 0.75 l",17.79,RON,,0,catalogue,1
2026-08-11T09:35:52.961508+00:00,auchan,490273,"Vin rose demisec Casa Panciu Cabernet Sauvignon, 0.75 l",17.99,RON,21.29,1,catalogue,1
2026-08-11T09:35:52.961704+00:00,auchan,490090,"Vin rose sec Caii de la Letea Volumul II, 0.75 l",48.79,RON,60.99,1,catalogue,1
2026-08-11T09:35:52.961783+00:00,auchan,457364,"Vin rose demisec Privighetoarea, 0.75 l",9.5,RON,,0,catalogue,1
2026-08-11T09:35:52.961952+00:00,auchan,457362,"Vin rose Privighetoarea Pelin, 11.5% alcool, 0.75 l",14.99,RON,,0,catalogue,1
2026-08-11T09:35:52.962180+00:00,auchan,455833,"Vin rose sec Saac Cuvee Cabernet Sauvignon si Feteasca Neagra, D.O.C. - C.M.D. Dealu Mare, 0.75 l",45.99,RON,,0,catalogue,1
2026-08-11T09:35:52.962479+00:00,auchan,455830,"Vin rose demisec Pelin Frizzante ZZPelin, 0.75 l",37.49,RON,,0,catalogue,1
2026-08-11T09:35:52.962665+00:00,auchan,455706,"Vin rose demisec Siel de Vara, 12.5%, 0.75 l",35.49,RON,,0,catalogue,1
2026-08-11T09:35:52.962851+00:00,auchan,455703,"Vin rose sec Siel, Cupaj rose 0.75 l",35.49,RON,,0,catalogue,1
2026-08-11T09:35:52.963035+00:00,auchan,455695,"Vin rose demisec Princiar, Feteasca Neagra, Cabernet Sauvignon, Merlot 0.75 l",34.89,RON,,0,catalogue,1
2026-08-11T09:35:52.963243+00:00,auchan,455694,"Vin rose demidulce Mosia de la Tohani, Busuioaca si Merlot, 0.75 l",30.29,RON,,0,catalogue,1
2026-08-11T09:35:52.963351+00:00,auchan,455693,"Vin rose demisec Mosia de la Tohani, Feteasca Neagra, Merlot si Cabernet Sauvignon, 0.75 l",30.29,RON,,0,catalogue,1
2026-08-11T09:35:52.963436+00:00,auchan,455665,"Vin rose sec Chateau Vartely, alcool 13.%, 0.187 l",10.39,RON,15.99,1,catalogue,1
2026-08-11T09:35:52.963638+00:00,auchan,455654,"Vin rose sec Chateau Vartely, Malbec si Syrah, 0.75 l",32.29,RON,,0,catalogue,1
2026-08-11T09:35:52.963721+00:00,auchan,455645,"Vin rose demisec Jidvei Weinland, Pinot Noir, Cabernet Sauvignon si Syrah, 0.75 l",18.49,RON,21.79,1,catalogue,1
2026-08-11T09:35:52.963800+00:00,auchan,455641,"Vin rose sec Jidvei Tezaur, Pinot Noir si Syrah, 0.75 l",36.39,RON,42.89,1,catalogue,1
2026-08-11T09:35:52.963870+00:00,auchan,455640,Vin rose sec Mysterium rose 12.5% 0.75 l,47.99,RON,64.49,1,catalogue,1
2026-08-11T09:35:52.964058+00:00,auchan,455637,Vin rose sec Navigo Compas 13% 0.75 l,27.49,RON,34.46,1,catalogue,1
2026-08-11T09:35:52.964241+00:00,auchan,455628,"Vin rose demidulce, Jidvei Traditional, 0.75 l",18.79,RON,,0,catalogue,1
2026-08-11T09:35:52.964462+00:00,auchan,455624,Vin rose demisec Jidvei Nec Plus Ultra 0.75 l,29.99,RON,35.29,1,catalogue,1
2026-08-11T09:35:52.964650+00:00,auchan,455584,"Vin rose sec Budureasca Premium, Merlot, Pinot Noir, 0.75 l",48.99,RON,,0,catalogue,1
2026-08-11T09:35:52.964862+00:00,auchan,455575,"Vin rose sec Budureasca Magnum, alcool 12.5%, Magnum, 1.5 l",123.29,RON,,0,catalogue,1
2026-08-11T09:35:52.965114+00:00,auchan,455567,"Vin rose demidulce Bristena Busuioaca, alcool 13%, 0.75 l",49.49,RON,,0,catalogue,1
2026-08-11T09:35:52.965335+00:00,auchan,455566,Vin rose sec Budureasca 0.75 l,42.99,RON,,0,catalogue,1
2026-08-11T09:35:52.965522+00:00,auchan,455561,"Vin rose sec Busuioaca De Averesti 14%, 0.75 l",83.49,RON,,0,catalogue,1
2026-08-11T09:35:52.965719+00:00,auchan,455559,"Vin rose sec Domeniile Averesti, Magnum, 1.5 l",118.79,RON,182.89,1,catalogue,1
2026-08-11T09:35:52.965911+00:00,auchan,455552,"Vin rose demidulce, Regala de Averesti 0.75 l",22.69,RON,26.79,1,catalogue,1
2026-08-11T09:35:52.966090+00:00,auchan,455551,Vin rose sec Regala de Averesti 0.75 l,17.19,RON,21.49,1,catalogue,1
2026-08-11T09:35:52.966273+00:00,auchan,455490,"Vin rose Pierre Chanau Ardeche, 0.75 l",19.99,RON,,0,catalogue,1
2026-08-11T09:35:52.966497+00:00,auchan,455486,Vin Bordeaux Rose Pierre Chanau 0.75 l,22.99,RON,,0,catalogue,1
2026-08-11T09:35:52.966690+00:00,auchan,454953,"Vin rose sec Jiana, Cupaj rose 0.75 l",54.99,RON,,0,catalogue,1
2026-08-11T09:35:52.966872+00:00,auchan,454935,"Vin rose demisec Maiastru, Cupaj, 0.75 l",19.99,RON,,0,catalogue,1
2026-08-11T09:35:52.967050+00:00,auchan,454930,"Vin rose demisec Maiastru, Cupaj, 0.25 l",9.89,RON,,0,catalogue,1
2026-08-11T09:35:52.967229+00:00,auchan,454917,"Vin rose sec Alira Flamma, Merlot, Cabernet Sauvignon, Feteasca Neagra, 0.75 l",31.89,RON,,0,catalogue,1
2026-08-11T09:35:52.967487+00:00,auchan,454912,"Vin rose demidulce Busuioaca de bohotei, alcool 13.50%, 0.75 l",28.69,RON,,0,catalogue,1
2026-08-11T09:35:52.967714+00:00,auchan,454886,"Vin rose sec Cricova, Cabernet Sauvignon, 0.75 l",30.89,RON,38.69,1,catalogue,1
2026-08-11T09:35:52.967898+00:00,auchan,454865,"Vin rose sec Crepuscul gewurtz, 13%, 0.75 l",29.99,RON,,0,catalogue,1
2026-08-11T09:35:52.968083+00:00,auchan,454850,Vin rose sec Roza de Samburesti 14% 0.75 l,48.79,RON,,0,catalogue,1
2026-08-11T09:35:52.968361+00:00,auchan,454846,"Vin rose sec Castel Bolovanu, alcool 12.5%, 0.75 l",26.99,RON,,0,catalogue,1
2026-08-11T09:35:52.968581+00:00,auchan,454843,"Vin rose demisec Vinarte, Merlot, Cabernet Sauvignon, Feteasca Neagra 0.75 l",17.99,RON,22.6,1,catalogue,1
2026-08-11T09:35:52.968798+00:00,auchan,324454,"Vin rose demidulce Suvorov Glamour Reserve, Pinot Noir si Merlot, 0.75 l",53.89,RON,,0,catalogue,1
2026-08-11T09:35:52.968872+00:00,auchan,261910,"Vin rose demisec Mosia Panciu Inceputuri, Cabernet Sauvignon, Feteasca Neagra si Merlot, 0.75 l",52.39,RON,,0,catalogue,1
2026-08-11T09:35:52.968962+00:00,auchan,261907,"Vin rose sec Mosia Panciu, Feteasca Neagra si Merlot, 0.75 l",34.29,RON,,0,catalogue,1
2026-08-11T09:35:52.969085+00:00,auchan,250699,"Vin rose sec Jidvei Spirit, Pinot Noir, Syrah si Cabernet Sauvignon, 0.75 l",50.89,RON,,0,catalogue,1
2026-08-11T09:35:52.969184+00:00,auchan,228292,"Vin rose sec Domeniile Samburesti Carpathia, Cabernet Sauvignon si Merlot, 0.75 l",59.99,RON,,0,catalogue,1
2026-08-11T09:35:52.969276+00:00,auchan,227020,"Vin rose sec Chateau d'Esclans Whispering Angel, cupaj, 0.75 l",129.99,RON,,0,catalogue,1
2026-08-11T09:35:52.969383+00:00,auchan,226366,"Vin rose demisec Domeniile Urlati, 0.75 l",29.99,RON,,0,catalogue,1
2026-08-11T09:35:52.969562+00:00,auchan,216746,"Vin rose sec Strunga Terroir, Feteasca Neagra, 0.75 l",42.79,RON,,0,catalogue,1
2026-08-11T09:35:52.969643+00:00,auchan,205819,"Vin rose demisec Murfatlar Zestrea, Merlot si Cabernet Sauvignon, 0.75 l",17.99,RON,,0,catalogue,1
2026-08-11T09:35:52.969726+00:00,auchan,204380,"Vin rose sec Cramele Recas Explicit, Merlot, Cabernet Sauvignon si Negru de Dragasani, 0.375 l",26.59,RON,,0,catalogue,1
2026-08-11T09:35:52.969825+00:00,auchan,167125,"Vin rose sec Chateau Cristi Petit, Merlot, 0.75 l",20.89,RON,26.19,1,catalogue,1
2026-08-11T09:35:52.969900+00:00,auchan,153053,"Vin rose sec Pierre Chanau Sable de Camargue Gris Bio, cupaj, 0.75 l",32.99,RON,,0,catalogue,1
2026-08-11T09:35:52.969976+00:00,auchan,147202,"Vin rose demisec Folklore, Busuioaca de Bohotin, 0.75 l",44.99,RON,,0,catalogue,1
2026-08-11T09:35:52.970052+00:00,auchan,137456,"Vin rose demisec Sarica Niculitel Pamanturi, Feteasca Neagra, Babeasca si Busuioaca de Bohotin, 0.75 l",32.89,RON,,0,catalogue,1
2026-08-11T09:35:52.970144+00:00,auchan,136972,"Vin rose sec Apriori Empirico, Saperavi si Pinot Noir, 0.75 l",32.29,RON,,0,catalogue,1
2026-08-11T09:35:52.970348+00:00,auchan,5776,"Vin rose sec Cantina Frentana Vallevo Cerasuolo D'Abruzzo, Montepulciano, 0.75 l",37.72,RON,53.89,1,catalogue,1
2026-08-11T09:35:52.970456+00:00,auchan,5775,"Vin rose sec Cantina Di Negrar Bardolino Chiaretto, Corvina, Rondinella si Molinara, 0.75 l",39.05,RON,55.79,1,catalogue,1
2026-08-11T09:35:52.970550+00:00,auchan,5765,"Vin rose sec Canicatti La Ferla Rosato, Nero d'Avola si Nerello Mascalese, 0.75 l",31.42,RON,44.89,1,catalogue,1
2026-08-11T09:35:52.970642+00:00,auchan,5737,"Vin rose demidulce Budureasca Bristena, Busuioaca de Bohotin, 0.187 l",15.99,RON,,0,catalogue,1
2026-08-11T09:35:58.405765+00:00,auchan,455802,"Vin frizzante rose demidulce Zarea Bella Vita Lambrusco Emilia I.G.T., 0.75 l",20.89,RON,29.99,1,catalogue,1
2026-08-11T09:35:58.405876+00:00,auchan,457487,"Vin spumant Martini Asti, 0.75 l",54.99,RON,,0,catalogue,1
2026-08-11T09:35:58.406120+00:00,auchan,324459,"Vin spumant alb brut Apriori Maestro, Citron Magaratcha, 0.75 l",75.99,RON,,0,catalogue,1
2026-08-11T09:35:58.406501+00:00,auchan,745810,"Vin spumant rose demisec Zarea Ice Rose, 0.75 l",34.99,RON,,0,catalogue,1
2026-08-11T09:35:58.406672+00:00,auchan,745809,"Vin spumant alb demisec Zarea Ice, 0.75 l",34.99,RON,,0,catalogue,1
2026-08-11T09:35:58.406835+00:00,auchan,693448,"Vin spumant rosu demisec Cricova Traditional, alcool 13%, 0.75 l",25.99,RON,,0,catalogue,1
2026-08-11T09:35:58.406891+00:00,auchan,455819,"Vin spumant alb demisec Zarea Crystal Collection, 0.75 l",26.49,RON,,0,catalogue,1
2026-08-11T09:35:58.407076+00:00,auchan,455732,"Vin frizzante alb Zarea Bella Vita Lambrusco Emilia I.G.T., 0.75 l",20.89,RON,29.99,1,catalogue,1
2026-08-11T09:35:58.407350+00:00,auchan,454893,"Vin spumant rose Cricova Lacrima Dulce, 0.75 l",33.99,RON,,0,catalogue,1
2026-08-11T09:35:58.407537+00:00,auchan,324460,"Vin spumant alb extra sec Apriori Maestro, Viorica, 0.75 l",75.99,RON,,0,catalogue,1
2026-08-11T09:35:58.407599+00:00,auchan,273962,"Vin spumant rose dulce Rose di Bacco Lambrusco Amabile, 0.75 l",36.49,RON,,0,catalogue,1
2026-08-11T09:35:58.407787+00:00,auchan,273961,"Vin spumant alb dulce Rose di Bacco Lambrusco Amabile, 0.75 l",36.49,RON,,0,catalogue,1
2026-08-11T09:35:58.407974+00:00,auchan,213293,"Vin spumant rose dulce Domeniile Bohotin Simbol, Busuioaca de Bohotin, 0.75 l",32.99,RON,,0,catalogue,1
2026-08-11T09:35:58.408045+00:00,auchan,741347,"Vin spumant alb sec Pere Ventura Primer Reserva Brut, cupaj, 0.75 l",62.49,RON,,0,catalogue,1
2026-08-11T09:35:58.408143+00:00,auchan,694597,"Vin spumant alb dulce Festiv, Muscat Ottonel 0.75 l",10.0,RON,15.0,1,catalogue,1
2026-08-11T09:35:58.408403+00:00,auchan,693447,"Vin spumant rose demisec Cricova Tramonto, Traminer Rose, alcool 12%, 0.75 l",33.99,RON,,0,catalogue,1
2026-08-11T09:35:58.408466+00:00,auchan,693109,"Vin spumant alb brut Domeniile Davidescu Muscat & Viorica, 0.75 l",40.49,RON,,0,catalogue,1
2026-08-11T09:35:58.408546+00:00,auchan,542925,"Vin spumant rose JP Chenet Ice Edition, 0.75 l",37.99,RON,,0,catalogue,1
2026-08-11T09:35:58.408761+00:00,auchan,542728,"Vin spumant alb sec Cramele Recas Muse Stars, Mustoasa, 0.75 l",85.89,RON,,0,catalogue,1
2026-08-11T09:35:58.408827+00:00,auchan,490290,"Vin spumant alb demisec Baron de Clary, Ugni Blanc 0.75 l",20.39,RON,,0,catalogue,1
2026-08-11T09:35:58.409085+00:00,auchan,490275,"Vin frizzante rose demisec Casa Panciu, 0.75 l",22.49,RON,,0,catalogue,1
2026-08-11T09:35:58.409305+00:00,auchan,490274,"Vin frizzante alb demidulce Casa Panciu, 0.75 l",22.49,RON,,0,catalogue,1
2026-08-11T09:35:58.409356+00:00,auchan,489846,"Vin spumant alb dulce Angelli Gran Dolce, 0.75 l",26.69,RON,,0,catalogue,1
2026-08-11T09:35:58.409539+00:00,auchan,489590,"Vin spumant rose Riunite Lambrusco Emilia, 0.75 l",23.79,RON,,0,catalogue,1
2026-08-11T09:35:58.409741+00:00,auchan,489517,"Vin spumant alb demisec Veuve du Vernay Ice, 0.75 l",46.49,RON,,0,catalogue,1
2026-08-11T09:35:58.409916+00:00,auchan,455804,"Vin spumant alb sec Zarea Crystal Collection, 0.75 l",27.89,RON,,0,catalogue,1
2026-08-11T09:35:58.410100+00:00,auchan,455742,"Vin spumant alb demisec Dorato Florentino, 0.75 l",19.99,RON,,0,catalogue,1
2026-08-11T09:35:58.410296+00:00,auchan,455738,"Vin spumant rose Zarea Royal Gold cu foita de aur 23K, 0.75 l",48.49,RON,,0,catalogue,1
2026-08-11T09:35:58.410507+00:00,auchan,455737,"Vin spumant alb Zarea Royal Gold cu foita de aur 23K, 0.75 l",48.49,RON,,0,catalogue,1
2026-08-11T09:35:58.410704+00:00,auchan,455727,"Vin spumant alb dulce Zarea Crystal Collection, 0.75 l",27.89,RON,,0,catalogue,1
2026-08-11T09:35:58.410881+00:00,auchan,454892,"Vin spumant alb dulce Cricova, Muscat, 0.75 l",33.99,RON,,0,catalogue,1
2026-08-11T09:35:58.411061+00:00,auchan,454891,"Vin spumant alb demisec Cricova, Traminer 0.75 l",33.99,RON,,0,catalogue,1
2026-08-11T09:35:58.411262+00:00,auchan,454890,"Vin spumant alb demisec Cricova Traditional, 0.75 l",25.99,RON,,0,catalogue,1
2026-08-11T09:35:58.411443+00:00,auchan,454889,"Spumant brut rose brut Cricova Crisecco, 0.75 l",33.99,RON,,0,catalogue,1
2026-08-11T09:35:58.411651+00:00,auchan,454888,"Vin spumant alb brut Cricova Crisecco, Feteasca Alba, Muscat, 0.75 l",33.99,RON,,0,catalogue,1
2026-08-11T09:35:58.411847+00:00,auchan,327974,"Vin spumant rose brut Domeniile Bohotin, Busuioaca de Bohotin, 0.75 l",32.99,RON,,0,catalogue,1
2026-08-11T09:35:58.412064+00:00,auchan,324461,"Vin spumant rose dulce Apriori Maestro, Muscat, 0.75 l",75.99,RON,,0,catalogue,1
2026-08-11T09:35:58.412117+00:00,auchan,694596,"Vin spumant rose dulce Festiv, Feteasca Neagra 0.75 l",13.0,RON,18.4,1,catalogue,1
2026-08-11T09:35:58.412327+00:00,auchan,629216,"Vin spumant Martini Asti, 0.2 l",25.49,RON,,0,catalogue,1
2026-08-11T09:35:58.412510+00:00,auchan,490204,"Vin spumant demisec Casa Panciu Frizzante, alcool 11.5%, 0.75 l",22.49,RON,,0,catalogue,1
2026-08-11T09:35:58.412571+00:00,auchan,489835,"Vin spumant alb demisec Angelli Cuvee Imperial, 0.75 l",26.69,RON,,0,catalogue,1
2026-08-11T09:35:58.412797+00:00,auchan,489518,"Vin spumant rose demisec Veuve du Vernay Ice Rose, 0.75 l",55.89,RON,,0,catalogue,1
2026-08-11T09:35:58.413019+00:00,auchan,455728,"Vin spumant rose demisec Zarea Crystal Collection, 0.75 l",27.89,RON,,0,catalogue,1
2026-08-11T09:35:58.413210+00:00,auchan,202702,"Vin spumant alb brut Ferrari, Chardonnay, 0.75 l",119.89,RON,,0,catalogue,1
2026-08-11T09:35:58.413306+00:00,auchan,965476,"Vin spumant rose demisec CAVA Chic Barcelona, Trepat, 0.75 l",47.89,RON,,0,catalogue,1
2026-08-11T09:35:58.413366+00:00,auchan,911483,"Vin spumant rose sec Cramele Recas Muse Stars, Pinot Noir, 0.75 l",85.89,RON,,0,catalogue,1
2026-08-11T09:35:58.413435+00:00,auchan,891380,"Vin spumant rose dulce Apriori, Muscat si Cabernet Sauvignon, 0.75 l",43.19,RON,,0,catalogue,1
2026-08-11T09:35:58.413497+00:00,auchan,849772,"Vin spumant alb sec Budureasca Shine, 0.2 l",21.49,RON,,0,catalogue,1
2026-08-11T09:35:58.413672+00:00,auchan,777697,"Vin spumant rose brut Rose Verite, Merlot, 0.75 l",35.62,RON,50.89,1,catalogue,1
2026-08-11T09:35:58.413731+00:00,auchan,741348,"Vin spumant alb dulce Gemma Di Luna, Moscato, 0.75 l",54.19,RON,,0,catalogue,1
2026-08-11T09:35:58.413804+00:00,auchan,740366,"Vin spumant alb extra sec La Casada Gran Cuvee Blanc de Blancs, 0.75 l",29.99,RON,,0,catalogue,1
2026-08-11T09:35:58.413888+00:00,auchan,724851,"Vin spumant alb brut Domeniile Davidescu Momente, Chardonnay, 0.75 l",40.49,RON,,0,catalogue,1
2026-08-11T09:35:58.413977+00:00,auchan,693110,"Vin spumant rose brut Domeniile Davidescu, Rara Neagra si Merlot, 0.75 l",40.49,RON,,0,catalogue,1
2026-08-11T09:35:58.414051+00:00,auchan,692744,"Vin spumant alb sec Jidvei Scintti Extra, Muscat Ottonel, 0.75 l",32.79,RON,,0,catalogue,1
2026-08-11T09:35:58.414113+00:00,auchan,692743,"Vin spumant alb demisec Jidvei Scintti Brut, Feteasca Regala, 0.75 l",32.79,RON,,0,catalogue,1
2026-08-11T09:35:58.414168+00:00,auchan,692739,"Vin spumant rose demisec Jidvei Scintti Brut, Syrah, 0.75 l",32.79,RON,,0,catalogue,1
2026-08-11T09:35:58.414248+00:00,auchan,629241,"Vin spumant alb demisec Silvania, Feteasca Regala, Riesling Italian, Muscat Ottonel 0.75 l",38.99,RON,,0,catalogue,1
2026-08-11T09:35:58.414489+00:00,auchan,629235,"Vin spumant alb demisec Silvania Premium Lux, Feteasca Regala, Riesling Italian, Muscat Ottonel 0.75 l",57.69,RON,,0,catalogue,1
2026-08-11T09:35:58.414711+00:00,auchan,629232,Vin spumant alb dulce Silvania Premium Lux 0.75 l,57.69,RON,,0,catalogue,1
2026-08-11T09:35:58.414898+00:00,auchan,629231,"Vin spumant rose Silvania Lux Brut Pinot Noir, 12%, 0.75 l",57.69,RON,,0,catalogue,1
2026-08-11T09:35:58.415111+00:00,auchan,573853,"Vin spumant rose sec Chateau Vartely Inspiro, Pinot Noir, alcool 12.3%, 0.75 l",37.89,RON,,0,catalogue,1
2026-08-11T09:35:58.415191+00:00,auchan,573850,"Vin spumant alb brut Chateau Vartely Inspiro, Feteasca Regala, 0.75 l",37.89,RON,,0,catalogue,1
2026-08-11T09:35:58.415308+00:00,auchan,546049,"Vin spumant rose sec Luc Belaire Rose, Syrah, Grenache si Cinsault, 0.75 l",125.99,RON,180.89,1,catalogue,1
2026-08-11T09:35:58.415549+00:00,auchan,546046,"Vin spumant alb sec Luc Belaire Gold, Chardonnay si Pinot Noir, 0.75 l",125.99,RON,180.89,1,catalogue,1
2026-08-11T09:35:58.415785+00:00,auchan,545720,"Vin spumant rose brut Mateus, Baga si Syrah, 0.75 l",38.99,RON,,0,catalogue,1
2026-08-11T09:35:58.415854+00:00,auchan,542924,"Vin spumant alb JP Chenet Ice Edition, 10.5% alcool, 0.75 l",47.69,RON,,0,catalogue,1
2026-08-11T09:35:58.416072+00:00,auchan,542920,"Vin spumant alb Fantinel Prestige, sec, 0.75 l",41.29,RON,58.99,1,catalogue,1
2026-08-11T09:35:58.416150+00:00,auchan,532973,"Vin spumant alb demisec Zaz, 0.75 l",34.79,RON,,0,catalogue,1
2026-08-11T09:35:58.416349+00:00,auchan,532971,"Vin spumant alb extra sec Cotnari Francusa, 0.75 l",34.79,RON,,0,catalogue,1
2026-08-11T09:35:58.416409+00:00,auchan,532969,"Vin alb spumant dulce Cotnari, 11%, 0.75 l",34.79,RON,,0,catalogue,1
2026-08-11T09:35:58.416584+00:00,auchan,532967,"Vin spumant rose demisec Zaz, 0.75 l",34.79,RON,,0,catalogue,1
2026-08-11T09:35:58.416750+00:00,auchan,490264,"Vin spumant alb dulce Panciu Riserva, Muscat Ottonel 0.75 l",38.69,RON,,0,catalogue,1
2026-08-11T09:35:58.416815+00:00,auchan,490203,"Vin Spumant Casa Panciu Feteasca Regala & Muscat Ottonel Alb Demisec, 12.5%, 0.75 l",35.49,RON,,0,catalogue,1
2026-08-11T09:35:58.417088+00:00,auchan,490047,"Vin Spumant rose Freixenet, extra sec, 11% alcool, 0.7 l",42.99,RON,53.89,1,catalogue,1
2026-08-11T09:35:58.417324+00:00,auchan,490046,"Vin spumant rose demidulce Lambrusco Angelli, alcool 8%, 0.75 l",35.99,RON,,0,catalogue,1
2026-08-11T09:35:58.417523+00:00,auchan,490006,"Vin spumant premium Freixenet Carta, alcool 11.5%, 0.75 l",36.59,RON,45.79,1,catalogue,1
2026-08-11T09:35:58.417732+00:00,auchan,489897,Vin spumant alb demisec Henkell Trocken 0.2 l,15.39,RON,,0,catalogue,1
2026-08-11T09:35:58.417906+00:00,auchan,489854,"Vin spumant rose sec Angelli, Rose de Noires 0.75 l",21.49,RON,26.69,1,catalogue,1
2026-08-11T09:35:58.418096+00:00,auchan,489850,"Vin spumant alb demisec Angelli, Blanc de Blancs 0.75 l",21.49,RON,25.29,1,catalogue,1
2026-08-11T09:35:58.418307+00:00,auchan,489800,Vin spumant alb dulce Torley Charmant 0.75 l,31.79,RON,,0,catalogue,1
2026-08-11T09:35:58.418496+00:00,auchan,489462,"Vin spumant alb Serena 1881 Prosecco, alcool 11%, 0.75",44.69,RON,,0,catalogue,1
2026-08-11T09:35:58.418698+00:00,auchan,489179,"Vin spumant rose Rhein, Pinot Noir 0.75 l",67.29,RON,,0,catalogue,1
2026-08-11T09:35:58.418880+00:00,auchan,489175,"Vin spumant alb sec Rhein Imperial, Chardonnay 0.75 l",66.79,RON,,0,catalogue,1
2026-08-11T09:35:58.419079+00:00,auchan,457564,"Vin spumant rose Cinzano, 0.75 l",43.79,RON,,0,catalogue,1
2026-08-11T09:35:58.419154+00:00,auchan,457563,Vin spumant Cinzano GranDolce 0.75 l,34.99,RON,43.79,1,catalogue,1
2026-08-11T09:35:58.419363+00:00,auchan,457562,"Vin Spumant Cinzano Asti, 0.75 l",75.99,RON,,0,catalogue,1
2026-08-11T09:35:58.419545+00:00,auchan,457561,"Vin spumant sec Cinzano Gran, 0.75 l",43.79,RON,,0,catalogue,1
2026-08-11T09:35:58.419599+00:00,auchan,457493,"Vin spumant rose Martini Sparkling Rose, 0.75 l",58.49,RON,,0,catalogue,1
2026-08-11T09:35:58.419801+00:00,auchan,457400,Vin spumant demi sec Rose Mary 0.75 l,26.49,RON,,0,catalogue,1
